kernel,n_true,events,seed,fitter,n_events,n_hat,se_n,converged,loglik,ks_stat,ks_p,seconds,beta_hat
exp_offgrid,0.9,500,5,grid_decade_const,644,0.9242215638666048,0.03843723887011504,True,808.6378693690167,0.026299695208122364,0.7542227099810511,0.01447889998962637,
exp_offgrid,0.9,500,5,grid_default_const,644,0.9193812140403418,0.03862362030381382,True,846.2372654721012,0.027922444380959366,0.6860814961159405,0.03132680000271648,
exp_offgrid,0.9,500,5,grid_default_spline2min,644,0.9162371987481371,0.03812343173801392,True,849.8517533972421,0.02886399182265842,0.6458120496734596,0.06920379999792203,
exp_offgrid,0.9,500,6,exp_true_beta,539,0.9004378446957326,0.04139006739523467,True,534.7028890263919,0.0365238370806272,0.45770155204577734,0.014716399993631057,
exp_offgrid,0.9,500,6,exp_profile,539,0.9031083948142341,0.04143470162366916,True,535.2981426152976,0.03208967163317,0.6237159939931374,0.16051479999441653,3.0052916200386273
exp_offgrid,0.9,500,6,grid_decade_const,539,0.9153073579600205,0.04240761388506881,True,517.0833981440303,0.057684094557893834,0.053208865065321076,0.014273499997216277,
exp_offgrid,0.9,500,6,grid_default_const,539,0.9122368008816873,0.04206170394301821,True,536.6304070517996,0.03319743513191961,0.5806822310208062,0.01861419998749625,
exp_offgrid,0.9,500,6,grid_default_spline2min,539,0.9043523153469502,0.04212579483383271,True,540.5879932796245,0.03033616336173872,0.6923092307969,0.04918440000619739,
exp_offgrid,0.9,500,7,exp_true_beta,366,0.8739043431875427,0.04943559222774514,True,170.78225926526613,0.04299415838966847,0.4944908549800896,0.005257900003925897,
exp_offgrid,0.9,500,7,exp_profile,366,0.8741426747545474,0.04943947230217118,True,170.79113744238697,0.04416892773829084,0.45990669613486823,0.1439550000068266,3.287934646775379
exp_offgrid,0.9,500,7,grid_decade_const,366,0.8860557613342396,0.050019139784528335,True,159.15330629253646,0.03878255544161069,0.6263797726856797,0.01839500000642147,
exp_offgrid,0.9,500,7,grid_default_const,366,0.8846556663773644,0.05022540537150625,True,174.848055808524,0.031838923028041255,0.840225116008246,0.03252280000015162,
exp_offgrid,0.9,500,7,grid_default_spline2min,366,0.8786992021519677,0.05047969251805774,True,175.83739356895893,0.032015541356337995,0.8354131307186725,0.1544698000070639,
exp_offgrid,0.9,500,8,exp_true_beta,479,0.9110209173417365,0.04372982884211651,True,422.97622484502125,0.03322862987385067,0.6529574547243746,0.0073884000012185425,
exp_offgrid,0.9,500,8,exp_profile,479,0.9113240098899096,0.043718308356377494,True,423.06083880156865,0.0343079863043787,0.6131558469268726,0.16039839999575634,3.209641003152589
exp_offgrid,0.9,500,8,grid_decade_const,479,0.9156110369859769,0.043817599915019996,True,410.907315891787,0.040361203498273435,0.4054546238138982,0.011317500000586733,
exp_offgrid,0.9,500,8,grid_default_const,479,0.9139335830371493,0.04380610356929571,True,425.84290211160595,0.029698449665374937,0.7804538213499778,0.02066259999992326,
exp_offgrid,0.9,500,8,grid_default_spline2min,479,0.911430635452919,0.043823721874525934,True,427.81124443436875,0.029496604991603892,0.787373706610971,0.08378909999737516,
exp_offgrid,0.9,500,9,exp_true_beta,709,0.9367402284626961,0.03665125514070934,True,890.3406756538955,0.02821874401698135,0.6144873722424559,0.005437900006654672,
exp_offgrid,0.9,500,9,exp_profile,709,0.9375573459560329,0.0366638819183809,True,890.5297837796965,0.025773277955828996,0.7238366342426164,0.16309489999548532,3.1609170481326276
exp_offgrid,0.9,500,9,grid_decade_const,709,0.9469278946167556,0.03692152524567033,True,867.9403309326958,0.04353652714314871,0.13210171115390312,0.01162919998751022,
exp_offgrid,0.9,500,9,grid_default_const,709,0.9414409109055923,0.03704516105226072,True,891.013592845008,0.025047030233571937,0.7554814872738428,0.02223420000518672,
exp_offgrid,0.9,500,9,grid_default_spline2min,709,0.935586068834518,0.036750274797816555,True,896.0603032765077,0.02606854633978381,0.7107842857838454,0.053720800002338365,
exp_offgrid,0.9,500,10,exp_true_beta,871,0.9459081637282952,0.03317717856954106,True,1412.2481974118018,0.0195061748744928,0.8881522619321676,0.007304099999601021,
exp_offgrid,0.9,500,10,exp_profile,871,0.9474635508135316,0.03319588047107558,True,1413.1981784036366,0.02154807760778965,0.8050805217680634,0.1572563999943668,2.9514327337203614
exp_offgrid,0.9,500,10,grid_decade_const,871,0.9534118661491842,0.03335986871789801,True,1389.7901174492736,0.025779231585330506,0.5996705822491821,0.013691499989363365,
exp_offgrid,0.9,500,10,grid_default_const,871,0.9484549616353303,0.03326800077199963,True,1413.8638475883415,0.02120629329258049,0.8201979808248913,0.034654099988983944,
exp_offgrid,0.9,500,10,grid_default_spline2min,871,0.9462810585207568,0.033279145075304606,True,1415.9813716634085,0.021266501702480123,0.817564800733084,0.07664359999762382,
exp_offgrid,0.9,500,11,exp_true_beta,755,0.938145187571503,0.035483621384306135,True,1053.769954994338,0.01933366498759337,0.9351389362904781,0.006517300003906712,
exp_offgrid,0.9,500,11,exp_profile,755,0.9374250772018939,0.03547239411972501,True,1054.099642362491,0.020661680630034818,0.8971402457816567,0.21066609999979846,3.5767473484543304
exp_offgrid,0.9,500,11,grid_decade_const,755,0.9460927431212732,0.03573951783790365,True,1027.507766718676,0.03574146412371787,0.2829564102068395,0.013660900003742427,
exp_offgrid,0.9,500,11,grid_default_const,755,0.940685459790722,0.035888002981391394,True,1054.3873425778947,0.021134957891603245,0.8814464743285136,0.03046110000286717,
exp_offgrid,0.9,500,11,grid_default_spline2min,755,0.9353261980796427,0.03555809679775187,True,1059.0344330212984,0.022195181077151016,0.8427041079826915,0.05096760000742506,
exp_offgrid,0.9,500,12,exp_true_beta,530,0.8751347389445819,0.04134979869983246,True,223.60452097916436,0.035122510605088086,0.5188085700987755,0.004828799996175803,
exp_offgrid,0.9,500,12,exp_profile,530,0.8751047814863454,0.04134943122030663,True,223.6046781848679,0.034884854772148866,0.5275827129581379,0.13983220000227448,3.3381061226978934
exp_offgrid,0.9,500,12,grid_decade_const,530,0.8922378023812965,0.04219440596376458,True,191.98265570084095,0.04168922255424534,0.3071238776775407,0.009206700007780455,
exp_offgrid,0.9,500,12,grid_default_const,530,0.8791540908312143,0.04438145210040233,True,223.5236675777404,0.03743694069697301,0.4369050963562068,0.017815300001529977,
exp_offgrid,0.9,500,12,grid_default_spline2min,530,0.8719962408035399,0.04146527843358481,True,225.74941437847406,0.039092004060793384,0.38296077493112546,0.0375283000030322,
exp_offgrid,0.9,500,13,exp_true_beta,226,0.8321503617601593,0.061498952606958125,True,19.904987489140353,0.07014953412353042,0.20612827446369109,0.005779600003734231,
exp_offgrid,0.9,500,13,exp_profile,226,0.8303960870161743,0.061439126206678664,True,19.97232191021729,0.06485443864156498,0.28534223222473076,0.12786350000533275,3.515153232276884
exp_offgrid,0.9,500,13,grid_decade_const,226,0.8474785975181275,0.062304790496208934,True,16.548147111698512,0.027181671270603003,0.9946875738425078,0.007924700010335073,
exp_offgrid,0.9,500,13,grid_default_const,226,0.8388556411884854,0.06246596378735368,True,21.865590116194852,0.03447639171268091,0.942458092097855,0.021670399990398437,
exp_offgrid,0.9,500,13,grid_default_spline2min,226,0.8324288413429785,0.06202543289483917,True,24.824223551655166,0.033596940687057264,0.953078540096086,0.05957979999948293,
exp_offgrid,0.9,500,14,exp_true_beta,486,0.9114312784014355,0.04371527760985934,True,353.0881701440569,0.04846975518787483,0.19714510246101702,0.006101100007072091,
exp_offgrid,0.9,500,14,exp_profile,486,0.9121818842358536,0.04372266505125776,True,353.32540721620046,0.04527469076201718,0.2640163039996448,0.1269476999877952,3.1376793607185314
exp_offgrid,0.9,500,14,grid_decade_const,486,0.9159434618424839,0.04394866032731799,True,318.9275297728159,0.05647986418188644,0.08663502018229641,0.011272299991105683,
exp_offgrid,0.9,500,14,grid_default_const,486,0.9120909685461814,0.043721793062017726,True,353.3214649692618,0.04575256028723129,0.25307039822971844,0.015430799991008826,
exp_offgrid,0.9,500,14,grid_default_spline2min,486,0.9116363320193932,0.043746010149623905,True,353.94847879776734,0.045864215179537204,0.2505617628255221,0.020590500003891066,
exp_offgrid,0.9,500,15,exp_true_beta,687,0.9435114221664369,0.037336991327454994,True,903.9642422175436,0.0342009826434479,0.3889709092560697,0.005724799993913621,
exp_offgrid,0.9,500,15,exp_profile,687,0.9441677671732639,0.03733971645067278,True,904.1025526628802,0.03678501439728554,0.30299185264540995,0.17569460000959225,3.1824560600553258
exp_offgrid,0.9,500,15,grid_decade_const,687,0.9467256667494343,0.037412431231398015,True,895.1071582919482,0.013909299368667472,0.9991479115564973,0.013858600010280497,
exp_offgrid,0.9,500,15,grid_default_const,687,0.9454119131140047,0.03737685469617024,True,909.5332999692077,0.015434074631005601,0.9959400023977355,0.023291299992706627,
exp_offgrid,0.9,500,15,grid_default_spline2min,687,0.9447088522636791,0.03739195527659599,True,909.9381902433586,0.015475539429136431,0.9957914050296185,0.08999250001215842,
exp_offgrid,0.9,500,16,exp_true_beta,297,0.8601992702471692,0.05458513197584611,True,53.676150256354674,0.03651740630251166,0.8093191012901741,0.0080902000045171,
exp_offgrid,0.9,500,16,exp_profile,297,0.860333940018102,0.05458905401269015,True,53.67677134693298,0.03688148838843386,0.7997790617380707,0.16138449999562,3.319919515567901
exp_offgrid,0.9,500,16,grid_decade_const,297,0.8786145946628998,0.055366490995586694,True,43.09139382084669,0.04124537093486014,0.6773713828676773,0.009935099995345809,
exp_offgrid,0.9,500,16,grid_default_const,297,0.8683061184639557,0.055598305768353555,True,54.64434038095925,0.03517929672322273,0.8429773749714462,0.027538900001673028,
exp_offgrid,0.9,500,16,grid_default_spline2min,297,0.8635897143715437,0.05514458972845232,True,56.943523007409055,0.03396806728926116,0.8712091575431341,0.03380710000055842,
exp_offgrid,0.9,500,17,exp_true_beta,562,0.9159933550912185,0.04082216430119654,True,620.6398964429937,0.04596282224829251,0.18033268633432886,0.006155600000056438,
exp_offgrid,0.9,500,17,exp_profile,562,0.9129720236428319,0.04074074085289035,True,621.5390482415238,0.03762783118973467,0.39413691820347474,0.16993610000645276,3.8062222461380193
exp_offgrid,0.9,500,17,grid_decade_const,562,0.928854206258784,0.04134447895220874,True,613.5229247474057,0.04078922752826891,0.29896517685239876,0.010559000002103858,
exp_offgrid,0.9,500,17,grid_default_const,562,0.9210607208219783,0.041244151393318856,True,623.5975785954583,0.02854767385081708,0.7382640773592012,0.03196079999906942,
exp_offgrid,0.9,500,17,grid_default_spline2min,562,0.9133665098919355,0.04130106019793022,True,627.2993096268251,0.02918689620224607,0.7132276361863674,0.043544500003918074,
exp_offgrid,0.9,500,18,exp_true_beta,426,0.8861285248940899,0.046069768945305144,True,424.41215051355596,0.03925904565696192,0.5147791414381235,0.006933300013770349,
exp_offgrid,0.9,500,18,exp_profile,426,0.8841552654100666,0.046034175015911505,True,424.85483911855306,0.03433349973678379,0.6835810974002061,0.16339579998748377,3.671610964279177
exp_offgrid,0.9,500,18,grid_decade_const,426,0.8888616571118233,0.04625835569589985,True,409.1920106815149,0.042492862215466776,0.41375167563669657,0.01166899999952875,
exp_offgrid,0.9,500,18,grid_default_const,426,0.8860847801054955,0.04618208642444574,True,425.1628238661536,0.03207509939014119,0.7605976594982444,0.02688530000159517,
exp_offgrid,0.9,500,18,grid_default_spline2min,426,0.8828922867779356,0.046096020461913405,True,427.6916008429133,0.03146456052874824,0.7806505699102011,0.07114549999823794,
exp_offgrid,0.9,500,19,exp_true_beta,858,0.9269853823884942,0.03312762837753505,True,1201.975722847008,0.013181567520983373,0.9979470663423369,0.006593900005100295,
exp_offgrid,0.9,500,19,exp_profile,858,0.9259391806635391,0.03311136822685981,True,1203.2294696506556,0.01501629496674839,0.9888010489154885,0.17483249999349937,3.768101221569589
exp_offgrid,0.9,500,19,grid_decade_const,858,0.9310849994151353,0.03334038830311753,True,1167.2680875879296,0.0373293165534441,0.1783902906929219,0.0325318000104744,
exp_offgrid,0.9,500,19,grid_default_const,858,0.9269497319274506,0.03313418502845796,True,1201.6043300684378,0.016852484546779234,0.9644713490434824,0.04030100000090897,
exp_offgrid,0.9,500,19,grid_default_spline2min,858,0.9236222716114649,0.03319252504809965,True,1204.4385061237458,0.017011122587073796,0.9614479285640429,0.039228499997989275,
exp_offgrid,0.9,500,20,exp_true_beta,483,0.8942535256718417,0.043612988141976144,True,293.4142636927432,0.05120070427662321,0.15348641212514968,0.005245099993771873,
exp_offgrid,0.9,500,20,exp_profile,483,0.8933459146448778,0.04359632967466029,True,293.51859108801494,0.04714401038534616,0.22609602418635089,0.1553414999943925,3.4662334387374005
exp_offgrid,0.9,500,20,grid_decade_const,483,0.9016491788327308,0.04401636439479053,True,267.3479759768136,0.03406919265106001,0.6167676096440107,0.008732700007385574,
exp_offgrid,0.9,500,20,grid_default_const,483,0.8947674489675173,0.043639916183680606,True,293.2168681252156,0.047002090350154735,0.22904326594442348,0.013291399998706765,
exp_offgrid,0.9,500,20,grid_default_spline2min,483,0.8943087298710211,0.043646465002709085,True,294.7621980800098,0.0468625104594485,0.23197007612515363,0.025753400012035854,
exp_offgrid,0.9,500,21,exp_true_beta,707,0.9332409539881337,0.03666690702224296,True,875.8733526541979,0.03397742382552693,0.37953866772491607,0.007320199991227128,
exp_offgrid,0.9,500,21,exp_profile,707,0.9349360228569974,0.03668327251025738,True,876.9090991446085,0.028703811799166146,0.5946461298361024,0.16389900000649504,2.9508602683412164
exp_offgrid,0.9,500,21,grid_decade_const,707,0.9399541551769225,0.03686017685610035,True,851.1414193379774,0.04015311781453473,0.19899718726861648,0.01268780000100378,
exp_offgrid,0.9,500,21,grid_default_const,707,0.9373541970358358,0.037231719284608056,True,876.9383589506504,0.029774107043388898,0.5476331245049,0.01776459999382496,
exp_offgrid,0.9,500,21,grid_default_spline2min,707,0.9307626124079408,0.036815006454946425,True,880.8123508031332,0.03039814943811031,0.5208136497336323,0.04144299999461509,
exp_offgrid,0.9,500,22,exp_true_beta,243,0.8335764860604374,0.05903714475195427,True,47.66595742398653,0.02645207456883114,0.9941063195257076,0.007393499996396713,
exp_offgrid,0.9,500,22,exp_profile,243,0.8345358686325618,0.05905655991832539,True,47.79083761044231,0.029516721039846316,0.979874190271618,0.14023040000756737,3.125211828877533
exp_offgrid,0.9,500,22,grid_decade_const,243,0.8478407181511805,0.05972566598503849,True,35.10813884310065,0.03680723023617205,0.8847155257264285,0.008673000003909692,
exp_offgrid,0.9,500,22,grid_default_const,243,0.8390688311467103,0.060666676815371766,True,48.6481758808163,0.023460805089514203,0.9989331588385757,0.017994499998167157,
exp_offgrid,0.9,500,22,grid_default_spline2min,243,0.836208416321819,0.060125779795508684,True,50.9404129486023,0.026392705396764526,0.994270494252535,0.040389999994658865,
exp_offgrid,0.9,500,23,exp_true_beta,347,0.8718490244976763,0.050677260432882336,True,141.6374195044421,0.041297113454505374,0.5802576034869221,0.005317700008163229,
exp_offgrid,0.9,500,23,exp_profile,347,0.872180223302983,0.05068604582707181,True,141.6571560862617,0.03942391063382178,0.6387584686893637,0.1429229000059422,3.2671654778266745
exp_offgrid,0.9,500,23,grid_decade_const,347,0.8881176449762616,0.051467537446196455,True,118.58860983243414,0.04963032908024706,0.34834437336905977,0.010236100002657622,
exp_offgrid,0.9,500,23,grid_default_const,347,0.885314865492565,0.05229364578521489,True,142.20550420345023,0.0405701991614989,0.6028441264387789,0.02067729999544099,
exp_offgrid,0.9,500,23,grid_default_spline2min,347,0.8689796019048214,0.05133059561704829,True,145.88034536812074,0.04166482206389982,0.5689138461992902,0.03599829999438953,
exp_offgrid,0.9,500,24,exp_true_beta,720,0.9185859077047067,0.03617003771822543,True,642.2731093765833,0.02909943268132331,0.5655292536888378,0.00942679999570828,
exp_offgrid,0.9,500,24,exp_profile,720,0.9203052083480813,0.036187246498236215,True,643.0077906147013,0.024582849448738453,0.7672871435360353,0.1546463999984553,3.026737861011695
exp_offgrid,0.9,500,24,grid_decade_const,720,0.9292492363639612,0.036466292165925056,True,611.2653705723967,0.03799382787683209,0.24348448481850382,0.008901299996068701,
exp_offgrid,0.9,500,24,grid_default_const,720,0.9227993458879856,0.037456971302448974,True,643.9500177543586,0.027803738015868995,0.6235260530399047,0.025668400005088188,
exp_offgrid,0.9,500,24,grid_default_spline2min,720,0.9192309036196921,0.036364270255978125,True,645.4587868173534,0.025961256230407348,0.7067186163358106,0.06560479999461677,
exp_offgrid,0.9,500,25,exp_true_beta,361,0.8640494544301522,0.04948101917550931,True,128.82407883002531,0.055040316002349904,0.21606085709659129,0.005733500001952052,
exp_offgrid,0.9,500,25,exp_profile,361,0.8633603293280273,0.04946000001091278,True,128.9271451837476,0.05507439424202104,0.21547314239233006,0.14414779999060556,3.498699845756451
exp_offgrid,0.9,500,25,grid_decade_const,361,0.8758919504992085,0.05013022787561175,True,104.22347998260165,0.08365048050179719,0.012038886217709682,0.010975299999699928,
exp_offgrid,0.9,500,25,grid_default_const,361,0.8647857265086621,0.049504454081534456,True,128.48144501407364,0.05113642955635292,0.2917148761884223,0.02348470001015812,
exp_offgrid,0.9,500,25,grid_default_spline2min,361,0.8613018248378046,0.0495263053403241,True,130.9384913657466,0.047821925685774425,0.3693104892193768,0.025490200001513585,
exp_offgrid,0.9,500,26,exp_true_beta,842,0.9473650083001963,0.03367497042429137,True,1337.1562471808818,0.018593665864190756,0.9276141418410809,0.010299100002157502,
exp_offgrid,0.9,500,26,exp_profile,842,0.947223630232131,0.033674786295666004,True,1337.3561376352113,0.021785654310530145,0.8106578148119751,0.1581195999897318,3.5169107018236385
exp_offgrid,0.9,500,26,grid_decade_const,842,0.9469259510282251,0.033681699357654644,True,1300.6578450901313,0.03586653593879724,0.2234602357025628,0.012733299998217262,
exp_offgrid,0.9,500,26,grid_default_const,842,0.9474729294679047,0.03367514381211162,True,1336.9995307722115,0.01775140371159667,0.9491488664250036,0.020913499989546835,
exp_offgrid,0.9,500,26,grid_default_spline2min,842,0.9462490727931367,0.03368855361384532,True,1339.4569263177805,0.01842797820870662,0.932194531387062,0.05365299999539275,
exp_offgrid,0.9,500,27,exp_true_beta,710,0.9264266324990168,0.03642574020129084,True,837.7221256905225,0.016324357632931163,0.9900022602828505,0.011011200011125766,
exp_offgrid,0.9,500,27,exp_profile,710,0.9276702373081569,0.036443529958071194,True,838.3933576325785,0.01963171246623363,0.9421636156589117,0.21096640000178013,2.9986091454571993
exp_offgrid,0.9,500,27,grid_decade_const,710,0.9330853613203749,0.03664157087731391,True,814.4311211547524,0.029440385939538016,0.5594642100066287,0.013276399986352772,
exp_offgrid,0.9,500,27,grid_default_const,710,0.9296936204917184,0.036850686535771816,True,838.402953767059,0.017849422458206865,0.9744726110380909,0.02258780000556726,
exp_offgrid,0.9,500,27,grid_default_spline2min,710,0.9257837470484707,0.03645674376848477,True,841.2936252351878,0.016424163296639316,0.9892791150221448,0.054197699995711446,
exp_offgrid,0.9,500,28,exp_true_beta,314,0.851420269482386,0.05278424299910607,True,110.22883156441452,0.03305967131283383,0.8709790805251736,0.004648399990401231,
exp_offgrid,0.9,500,28,exp_profile,314,0.8510605632896485,0.052778143823833557,True,110.2378972368287,0.03152388788749172,0.9040048703941008,0.1321577999915462,3.385037650741537
exp_offgrid,0.9,500,28,grid_decade_const,314,0.8575635938634233,0.053222729133843905,True,98.92485291374345,0.04610059097953212,0.5022740742171641,0.011967499987804331,
exp_offgrid,0.9,500,28,grid_default_const,314,0.8521624859335646,0.05416286695623009,True,110.531134681401,0.02779812333360754,0.9629287136787132,0.020422100002178922,
exp_offgrid,0.9,500,28,grid_default_spline2min,314,0.8490106107161801,0.052821484243994264,True,114.53751562468256,0.026943407388967167,0.9719747217072457,0.024004899998544715,
exp_offgrid,0.9,500,29,exp_true_beta,939,0.9401118024207085,0.03186875125172525,True,1371.3172925718266,0.032397013948703646,0.27197126143956296,0.005775600002380088,
exp_offgrid,0.9,500,29,exp_profile,939,0.9394846646081352,0.031861532428492795,True,1371.7627983277457,0.03641153830136856,0.16175747391202,0.15035329999227542,3.571447318718379
exp_offgrid,0.9,500,29,grid_decade_const,939,0.9428989442500592,0.03202061091157155,True,1314.595559124135,0.06628212247056037,0.0004965291994247935,0.011399399998481385,
exp_offgrid,0.9,500,29,grid_default_const,939,0.9405511672707381,0.03187402608645762,True,1370.3776178369226,0.028805994801610973,0.4093726904300047,0.01535239999066107,
exp_offgrid,0.9,500,29,grid_default_spline2min,939,0.9391590129426798,0.031910082753038055,True,1371.7109322802453,0.02924407506779908,0.3906286424302362,0.03655140000046231,
exp_offgrid,0.9,500,30,exp_true_beta,829,0.9429557012915483,0.03390127923355258,True,1269.0662452743788,0.03250729489345336,0.33776771516182347,0.006146100000478327,
exp_offgrid,0.9,500,30,exp_profile,829,0.9426056663399802,0.03389596816197368,True,1269.2495039681685,0.03561939282586954,0.2379036505817388,0.15817229999811389,3.519628581606271
exp_offgrid,0.9,500,30,grid_decade_const,829,0.9487761017833498,0.03408565736031187,True,1249.6232297174433,0.05018729876911732,0.02966855684851133,0.015848800001549534,
exp_offgrid,0.9,500,30,grid_default_const,829,0.9431102898812724,0.033906608992240406,True,1268.8969278040172,0.03726360824547528,0.19495668736379557,0.021358199999667704,
exp_offgrid,0.9,500,30,grid_default_spline2min,829,0.9425118279258052,0.033925229767076445,True,1271.4461178273777,0.037164314895001854,0.19736722359532588,0.06485629999951925,
exp_offgrid,0.9,500,31,exp_true_beta,455,0.9197090846541568,0.04531613561476039,True,352.40957824874766,0.024088495333059234,0.9486148550207826,0.004673400006140582,
exp_offgrid,0.9,500,31,exp_profile,455,0.9195990831577449,0.04531442147784004,True,352.4135615053126,0.0239221702839425,0.9513945145841821,0.16145590000087395,3.36077581896676
exp_offgrid,0.9,500,31,grid_decade_const,455,0.9295192401101109,0.04719536848357838,True,328.1235508805964,0.0631039895259407,0.051091232697287436,0.010357000006479211,
exp_offgrid,0.9,500,31,grid_default_const,455,0.9319888367292781,0.04685253947158294,True,353.01588498093986,0.023209864191267887,0.9622506479491052,0.018805999992764555,
exp_offgrid,0.9,500,31,grid_default_spline2min,455,0.9138105813245528,0.04545160795296609,True,358.62625189142994,0.02247571527989839,0.9716886542685271,0.03768860000127461,
exp_offgrid,0.9,500,32,exp_true_beta,767,0.9248721302755855,0.035114665865980436,True,913.6820727123331,0.027422503087300792,0.601335633876092,0.010348499999963678,
exp_offgrid,0.9,500,32,exp_profile,767,0.9269545263552221,0.03514062549443268,True,914.5098152429144,0.03351730843551576,0.3472360621288224,0.15484940000169445,2.9905393498801534
exp_offgrid,0.9,500,32,grid_decade_const,767,0.9338147407920949,0.03536267907333582,True,884.0511146597825,0.036160729065562114,0.26208727353738237,0.014847500002360903,
exp_offgrid,0.9,500,32,grid_default_const,767,0.9280990939488589,0.035493943774967666,True,914.867485548276,0.023342657834766106,0.7883395039723948,0.03267210000194609,
exp_offgrid,0.9,500,32,grid_default_spline2min,767,0.9225637937641663,0.035473003799964514,True,919.8347701213166,0.022574362233367562,0.820653059279434,0.05537509999703616,
exp_offgrid,0.9,500,33,exp_true_beta,364,0.8617157250755603,0.04929663978583132,True,202.20293391600774,0.03475357683552795,0.7579263655863722,0.004835100000491366,
exp_offgrid,0.9,500,33,exp_profile,364,0.8619882954124506,0.04930076477418077,True,202.2142804995733,0.03497115842288891,0.751211079781412,0.16190400000778027,3.284997593146081
exp_offgrid,0.9,500,33,grid_decade_const,364,0.8703367073318781,0.04997703846832057,True,176.36407382222558,0.05736832542139078,0.17516702404548146,0.01790150000306312,
exp_offgrid,0.9,500,33,grid_default_const,364,0.8735938950594982,0.0511156458387813,True,202.51920221911814,0.03381645916762384,0.7863254112055795,0.016336600005161017,
exp_offgrid,0.9,500,33,grid_default_spline2min,364,0.8594629174684081,0.05151498734935663,True,209.33769722329953,0.03420915528651018,0.7745365145065781,0.04181140000582673,
exp_offgrid,0.9,500,34,exp_true_beta,715,0.9198466435625386,0.03624282486628373,True,785.4567379387273,0.03081998480375514,0.4957759060781711,0.005464399990160018,
exp_offgrid,0.9,500,34,exp_profile,715,0.9192191826470221,0.03623118044474329,True,785.5326989407793,0.03382010764991064,0.37838227514591993,0.16013720000046305,3.4467327485199486
exp_offgrid,0.9,500,34,grid_decade_const,715,0.9297600359523744,0.03660082872220886,True,753.1153353920369,0.06511230230524925,0.004441365417703304,0.014188000001013279,
exp_offgrid,0.9,500,34,grid_default_const,715,0.9249347922943721,0.037083136304796524,True,786.4848460511395,0.03051080829382699,0.5088057730811633,0.022864600003231317,
exp_offgrid,0.9,500,34,grid_default_spline2min,715,0.9183494184797942,0.036267272436961616,True,789.1316187829417,0.03036773873558199,0.5148849910369228,0.051886600005673245,
exp_offgrid,0.9,500,35,exp_true_beta,118,0.6525340242460321,0.0763987435378931,True,-156.12121303143056,0.08024895138890145,0.4113585143803222,0.0072751999978208914,
exp_offgrid,0.9,500,35,exp_profile,118,0.6551526075321086,0.07653449699112827,True,-155.94903960388754,0.06780464237814388,0.6250139700412897,0.1507014000089839,3.035446610047559
exp_offgrid,0.9,500,35,grid_decade_const,118,0.6661157558813374,0.07838669833653594,True,-168.5381162893728,0.09211359514068543,0.2534037610131552,0.008839999994961545,
exp_offgrid,0.9,500,35,grid_default_const,118,0.654050799088896,0.07647570434429714,True,-155.98173368591665,0.07314086593958019,0.5290156193301638,0.013682700009667315,
exp_offgrid,0.9,500,35,grid_default_spline2min,118,0.6488486917520018,0.07643002970290133,True,-153.6229258777046,0.07601283033438402,0.47971372817518354,0.010980699997162446,
exp_offgrid,0.9,500,36,exp_true_beta,473,0.8971119171307731,0.04403089725883953,True,345.0750138361701,0.03624327332866198,0.5510419851127766,0.006832099999883212,
exp_offgrid,0.9,500,36,exp_profile,473,0.8963450465552035,0.04402056120430242,True,345.22570802232974,0.03817277745869801,0.48411325140824935,0.13143100000161212,3.501498258341579
exp_offgrid,0.9,500,36,grid_decade_const,473,0.9016509466012438,0.04433537822909886,True,320.16601779615905,0.04856563149428211,0.20768508475174807,0.009861300000920892,
exp_offgrid,0.9,500,36,grid_default_const,473,0.8973551978600277,0.04404442183822455,True,344.88537736946245,0.038608660630534704,0.46952910796584013,0.013460199988912791,
exp_offgrid,0.9,500,36,grid_default_spline2min,473,0.8957863355988801,0.04406188268570637,True,346.56174240846684,0.03857397540814165,0.4706815770248006,0.02626810000219848,
exp_offgrid,0.9,500,37,exp_true_beta,858,0.9651303037302439,0.03369144547152688,True,1545.6874034306752,0.03292991968645692,0.3032840132421971,0.009521800006041303,
exp_offgrid,0.9,500,37,exp_profile,858,0.967747982555939,0.03371067590594243,True,1550.7582369744805,0.027493288407198946,0.5264448978735035,0.1479925000021467,2.4869617097550134
exp_offgrid,0.9,500,37,grid_decade_const,858,0.9699388529279428,0.03375858679711929,True,1532.298163291493,0.02871150606290107,0.47044478383326127,0.01373289999901317,
exp_offgrid,0.9,500,37,grid_default_const,858,0.9683841312581664,0.03374123039114916,True,1551.6761062071864,0.027672633804084246,0.5180276967708386,0.023341499996604398,
exp_offgrid,0.9,500,37,grid_default_spline2min,858,0.9667470614465249,0.033744336680824806,True,1554.5513775377513,0.027048621766915026,0.5475384792611171,0.13206420000642538,
exp_offgrid,0.9,500,38,exp_true_beta,225,0.8825079953220495,0.06357606009409757,True,91.13643873487436,0.04004296271347574,0.8489718204919008,0.005065599994850345,
exp_offgrid,0.9,500,38,exp_profile,225,0.8781388812019512,0.06333590284319761,True,92.13027814889756,0.04772304089408225,0.666596055911245,0.1288971999892965,3.9861969014577445
exp_offgrid,0.9,500,38,grid_decade_const,225,0.8920548377304585,0.0655063376182944,True,76.29799887490614,0.08669392442530938,0.06397726954217775,0.008818099988275208,
exp_offgrid,0.9,500,38,grid_default_const,225,0.890439945043413,0.06557328077087778,True,90.96052521689742,0.04659327229615978,0.6951141269752773,0.016231999994488433,
